journal_id,journal_index_date,code_group,amount_journal,kartu_piutang_id,amount_kartu_piutang,kartu_piutang_index_date
88693,26012211240002,120001,991.00,20479,991.00,260122112400002
355894,26012211240003,120001,-10000.00,112456,-10000.00,260122112400004
65524,26012211290001,120001,6306.00,12443,6306.00,260122112900001
65528,26012211290002,120001,694.00,12444,694.00,260122112900002
125617,26012211290004,120001,10811.00,33369,10811.00,260122112900004
125621,26012211290005,120001,1189.00,33370,1189.00,260122112900005
168523,26012211290007,120001,9009.00,48200,9009.00,260122112900007
168527,26012211290008,120001,991.00,48201,991.00,260122112900008
351926,26012211290010,120001,-7000.00,110484,-7000.00,260122112900010
362708,26012211290011,120001,-12000.00,115862,-12000.00,260122112900011
371831,26012211290012,120001,-10000.00,120373,-10000.00,260122112900012
88697,26012211340001,120001,6757.00,20481,6757.00,260122113400001
88701,26012211340002,120001,5405.00,20482,5405.00,260122113400002
88705,26012211340003,120001,1338.00,20483,1338.00,260122113400003
355896,26012211340004,120001,-13500.00,112457,-13500.00,260122113400005
65532,26012211360001,120001,9910.00,12446,9910.00,260122113600001
65536,26012211360002,120001,8108.00,12447,8108.00,260122113600002
65540,26012211360003,120001,1982.00,12448,1982.00,260122113600003
168531,26012211360005,120001,6757.00,48203,6757.00,260122113600005
168535,26012211360006,120001,18919.00,48204,18919.00,260122113600006
168539,26012211360007,120001,3604.00,48205,3604.00,260122113600007
168543,26012211360008,120001,3604.00,48206,3604.00,260122113600008
168547,26012211360009,120001,1802.00,48207,1802.00,260122113600009
168551,26012211360010,120001,7658.00,48208,7658.00,260122113600010
168555,26012211360011,120001,9009.00,48209,9009.00,260122113600011
168559,26012211360012,120001,5647.00,48210,5647.00,260122113600012
351928,26012211360014,120001,-20000.00,110485,-20000.00,260122113600014
371833,26012211360015,120001,-57000.00,120374,-57000.00,260122113600015
125625,26012211390001,120001,7658.00,33372,7658.00,260122113900001
125629,26012211390002,120001,3604.00,33373,3604.00,260122113900002
125633,26012211390003,120001,1238.00,33374,1238.00,260122113900003
362710,26012211390004,120001,-12500.00,115863,-12500.00,260122113900005
65544,26012211400001,120001,9459.00,12450,9459.00,260122114000001
65548,26012211400002,120001,1041.00,12451,1041.00,260122114000002
88709,26012211400004,120001,16216.00,20485,16216.00,260122114000004
88713,26012211400005,120001,1784.00,20486,1784.00,260122114000005
351930,26012211400007,120001,-10500.00,110486,-10500.00,260122114000007
355898,26012211400008,120001,-18000.00,112458,-18000.00,260122114000008
867846,26012211400009,120001,5405.00,295766,5405.00,260122114000009
867850,26012211400010,120001,4505.00,295767,4505.00,260122114000010
867854,26012211400011,120001,4505.00,295768,4505.00,260122114000011
867858,26012211400012,120001,1585.00,295769,1585.00,260122114000012
867861,26012211400013,120001,-16000.00,295770,-16000.00,260122114000013
168563,26012211410001,120001,306306.00,48212,306306.00,260122114100001
168567,26012211410002,120001,33694.00,48213,33694.00,260122114100002
371835,26012211410003,120001,-340000.00,120375,-340000.00,260122114100004
125637,26012211420001,120001,6757.00,33376,6757.00,260122114200001
125641,26012211420002,120001,743.00,33377,743.00,260122114200002
362712,26012211420003,120001,-7500.00,115864,-7500.00,260122114200004
65552,26012211430001,120001,25225.00,12453,25225.00,260122114300001
65556,26012211430002,120001,5405.00,12454,5405.00,260122114300002
65560,26012211430003,120001,3370.00,12455,3370.00,260122114300003
351932,26012211430004,120001,-34000.00,110487,-34000.00,260122114300005
168571,26012211460001,120001,9009.00,48215,9009.00,260122114600001
168575,26012211460002,120001,991.00,48216,991.00,260122114600002
371837,26012211460003,120001,-10000.00,120376,-10000.00,260122114600004
117451,26012211470001,120001,139640.00,30559,139640.00,260122114700001
117455,26012211470002,120001,15360.00,30560,15360.00,260122114700002
362714,26012211470003,120001,-155000.00,115865,-155000.00,260122114700004
88717,26012211480001,120001,6757.00,20488,6757.00,260122114800001
88721,26012211480002,120001,743.00,20489,743.00,260122114800002
355900,26012211480003,120001,-7500.00,112459,-7500.00,260122114800004
65564,26012211540001,120001,5405.00,12457,5405.00,260122115400001
65568,26012211540002,120001,595.00,12458,595.00,260122115400002
351934,26012211540003,120001,-6000.00,110488,-6000.00,260122115400004
168579,26012211560001,120001,9009.00,48218,9009.00,260122115600001
168583,26012211560002,120001,10811.00,48219,10811.00,260122115600002
168587,26012211560003,120001,3604.00,48220,3604.00,260122115600003
168591,26012211560004,120001,2576.00,48221,2576.00,260122115600004
371839,26012211560005,120001,-26000.00,120377,-26000.00,260122115600006
125645,26012212020001,120001,6306.00,33379,6306.00,260122120200001
125649,26012212020002,120001,694.00,33380,694.00,260122120200002
362716,26012212020003,120001,-7000.00,115866,-7000.00,260122120200004
88725,26012212030001,120001,22973.00,20491,22973.00,260122120300001
88729,26012212030002,120001,2527.00,20492,2527.00,260122120300002
355902,26012212030003,120001,-25500.00,112460,-25500.00,260122120300004
65572,26012212040001,120001,5405.00,12460,5405.00,260122120400001
65576,26012212040002,120001,595.00,12461,595.00,260122120400002
351936,26012212040003,120001,-6000.00,110489,-6000.00,260122120400004
88733,26012212060001,120001,47297.00,20494,47297.00,260122120600001
88737,26012212060002,120001,5203.00,20495,5203.00,260122120600002
168595,26012212060007,120001,27027.00,48223,27027.00,260122120600007
168599,26012212060008,120001,27027.00,48224,27027.00,260122120600008
168603,26012212060009,120001,24324.00,48225,24324.00,260122120600009
168607,26012212060010,120001,8622.00,48226,8622.00,260122120600010
355904,26012212060012,120001,-52500.00,112461,-52500.00,260122120600012
362718,26012212060013,120001,-14000.00,115867,-14000.00,260122120600013
371841,26012212060014,120001,-87000.00,120378,-87000.00,260122120600014
406014,26012212060015,120001,12613.00,137103,12613.00,260122120600015
406018,26012212060016,120001,1387.00,137104,1387.00,260122120600016
65580,26012212090001,120001,6757.00,12463,6757.00,260122120900001
65584,26012212090002,120001,743.00,12464,743.00,260122120900002
351938,26012212090003,120001,-7500.00,110490,-7500.00,260122120900004
125653,26012212110001,120001,6306.00,33382,6306.00,260122121100001
125657,26012212110002,120001,694.00,33383,694.00,260122121100002
168611,26012212110004,120001,13514.00,48228,13514.00,260122121100004
168615,26012212110005,120001,13514.00,48229,13514.00,260122121100005
168619,26012212110006,120001,2972.00,48230,2972.00,260122121100006
362720,26012212110008,120001,-7000.00,115868,-7000.00,260122121100008
371843,26012212110009,120001,-30000.00,120379,-30000.00,260122121100009
88741,26012212120001,120001,8559.00,20497,8559.00,260122121200001
88745,26012212120002,120001,941.00,20498,941.00,260122121200002
355906,26012212120003,120001,-9500.00,112462,-9500.00,260122121200004
867862,26012212140001,120001,9009.00,295771,9009.00,260122121400001
867866,26012212140002,120001,5405.00,295772,5405.00,260122121400002
867870,26012212140003,120001,6306.00,295773,6306.00,260122121400003
867874,26012212140004,120001,9009.00,295774,9009.00,260122121400004
867878,26012212140005,120001,14414.00,295775,14414.00,260122121400005
867882,26012212140006,120001,4857.00,295776,4857.00,260122121400006
867885,26012212140007,120001,-49000.00,295777,-49000.00,260122121400007
65588,26012212180001,120001,10811.00,12466,10811.00,260122121800001
65592,26012212180002,120001,1189.00,12467,1189.00,260122121800002
168623,26012212180004,120001,3604.00,48232,3604.00,260122121800004
168627,26012212180005,120001,396.00,48233,396.00,260122121800005
351940,26012212180007,120001,-12000.00,110491,-12000.00,260122121800007
371845,26012212180008,120001,-4000.00,120380,-4000.00,260122121800008
88749,26012212200001,120001,19820.00,20500,19820.00,260122122000001
88753,26012212200002,120001,16216.00,20501,16216.00,260122122000002
88757,26012212200003,120001,12613.00,20502,12613.00,260122122000003
88761,26012212200004,120001,5351.00,20503,5351.00,260122122000004
125661,26012212200006,120001,450450.00,33385,450450.00,260122122000006
125665,26012212200007,120001,49550.00,33386,49550.00,260122122000007
355908,26012212200009,120001,-54000.00,112463,-54000.00,260122122000009
362722,26012212200010,120001,-500000.00,115869,-500000.00,260122122000010
65596,26012212230001,120001,8108.00,12469,8108.00,260122122300001
65600,26012212230002,120001,10811.00,12470,10811.00,260122122300002
65604,26012212230003,120001,1802.00,12471,1802.00,260122122300003
65608,26012212230004,120001,2703.00,12472,2703.00,260122122300004
65612,26012212230005,120001,3604.00,12473,3604.00,260122122300005
65616,26012212230006,120001,4505.00,12474,4505.00,260122122300006
65620,26012212230007,120001,3467.00,12475,3467.00,260122122300007
168631,26012212230009,120001,5405.00,48235,5405.00,260122122300009
168635,26012212230010,120001,595.00,48236,595.00,260122122300010
351942,26012212230012,120001,-35000.00,110492,-35000.00,260122122300012
371847,26012212230013,120001,-6000.00,120381,-6000.00,260122122300013
362724,26012212240003,120001,-22000.00,115870,-22000.00,260122122400004
406020,26012212240004,120001,19820.00,137105,19820.00,260122122400005
406024,26012212240005,120001,2180.00,137106,2180.00,260122122400006
65624,26012212270001,120001,5405.00,12477,5405.00,260122122700001
65628,26012212270002,120001,595.00,12478,595.00,260122122700002
88765,26012212270004,120001,5405.00,20505,5405.00,260122122700004
88769,26012212270005,120001,595.00,20506,595.00,260122122700005
351944,26012212270007,120001,-6000.00,110493,-6000.00,260122122700007
355910,26012212270008,120001,-6000.00,112464,-6000.00,260122122700008
168639,26012212290001,120001,7207.00,48238,7207.00,260122122900001
168643,26012212290002,120001,9459.00,48239,9459.00,260122122900002
168647,26012212290003,120001,1834.00,48240,1834.00,260122122900003
371849,26012212290004,120001,-18500.00,120382,-18500.00,260122122900005
125669,26012212300001,120001,21622.00,33388,21622.00,260122123000001
125673,26012212300002,120001,2378.00,33389,2378.00,260122123000002
362726,26012212300003,120001,-24000.00,115871,-24000.00,260122123000004
88773,26012212330001,120001,18919.00,20508,18919.00,260122123300001
88777,26012212330002,120001,2081.00,20509,2081.00,260122123300002
355912,26012212330003,120001,-21000.00,112465,-21000.00,260122123300004
65632,26012212350001,120001,172973.00,12480,172973.00,260122123500001
65636,26012212350002,120001,19027.00,12481,19027.00,260122123500002
351946,26012212350003,120001,-192000.00,110494,-192000.00,260122123500004
168651,26012212370001,120001,7658.00,48242,7658.00,260122123700001
168655,26012212370002,120001,842.00,48243,842.00,260122123700002
371851,26012212370003,120001,-8500.00,120383,-8500.00,260122123700004
125677,26012212380001,120001,19820.00,33391,19820.00,260122123800001
125681,26012212380002,120001,2180.00,33392,2180.00,260122123800002
362728,26012212380003,120001,-22000.00,115872,-22000.00,260122123800004
88781,26012212390001,120001,15315.00,20511,15315.00,260122123900001
88785,26012212390002,120001,27027.00,20512,27027.00,260122123900002
88789,26012212390003,120001,4658.00,20513,4658.00,260122123900003
355914,26012212390004,120001,-47000.00,112466,-47000.00,260122123900005
65640,26012212400001,120001,9910.00,12483,9910.00,260122124000001
65644,26012212400002,120001,1090.00,12484,1090.00,260122124000002
351948,26012212400003,120001,-11000.00,110495,-11000.00,260122124000004
168659,26012212430001,120001,153153.00,48245,153153.00,260122124300001
168663,26012212430002,120001,12613.00,48246,12613.00,260122124300002
168667,26012212430003,120001,18234.00,48247,18234.00,260122124300003
371853,26012212430004,120001,-184000.00,120384,-184000.00,260122124300005
125685,26012212440001,120001,2703.00,33394,2703.00,260122124400001
125689,26012212440002,120001,297.00,33395,297.00,260122124400002
362730,26012212440003,120001,-3000.00,115873,-3000.00,260122124400004
88793,26012212470001,120001,11712.00,20515,11712.00,260122124700001
88797,26012212470002,120001,1288.00,20516,1288.00,260122124700002
355916,26012212470003,120001,-13000.00,112467,-13000.00,260122124700004
65648,26012212480001,120001,6306.00,12486,6306.00,260122124800001
65652,26012212480002,120001,25225.00,12487,25225.00,260122124800002
65656,26012212480003,120001,36036.00,12488,36036.00,260122124800003
65660,26012212480004,120001,7433.00,12489,7433.00,260122124800004
351950,26012212480005,120001,-75000.00,110496,-75000.00,260122124800006
168671,26012212520001,120001,38288.00,48249,38288.00,260122125200001
168675,26012212520002,120001,4212.00,48250,4212.00,260122125200002
371855,26012212520003,120001,-42500.00,120385,-42500.00,260122125200004
65664,26012212530001,120001,3604.00,12491,3604.00,260122125300001
65668,26012212530002,120001,396.00,12492,396.00,260122125300002
351952,26012212530008,120001,-4000.00,110497,-4000.00,260122125300008
362732,26012212530009,120001,-17000.00,115874,-17000.00,260122125300009
406026,26012212530010,120001,6306.00,137107,6306.00,260122125300010
406030,26012212530011,120001,9009.00,137108,9009.00,260122125300011
406034,26012212530012,120001,1685.00,137109,1685.00,260122125300012
168679,26012212550001,120001,19820.00,48252,19820.00,260122125500001
168683,26012212550002,120001,3604.00,48253,3604.00,260122125500002
168687,26012212550003,120001,2576.00,48254,2576.00,260122125500003
371857,26012212550004,120001,-26000.00,120386,-26000.00,260122125500005
125693,26012212560001,120001,6757.00,33397,6757.00,260122125600001
125697,26012212560002,120001,18018.00,33398,18018.00,260122125600002
125701,26012212560003,120001,2725.00,33399,2725.00,260122125600003
362734,26012212560004,120001,-27500.00,115875,-27500.00,260122125600005
88801,26012212590001,120001,18018.00,20518,18018.00,260122125900001
88805,26012212590002,120001,1982.00,20519,1982.00,260122125900002
355918,26012212590003,120001,-20000.00,112468,-20000.00,260122125900004
65672,26012213000001,120001,7658.00,12494,7658.00,260122130000001
65676,26012213000002,120001,9910.00,12495,9910.00,260122130000002
65680,26012213000003,120001,1932.00,12496,1932.00,260122130000003
351954,26012213000004,120001,-19500.00,110498,-19500.00,260122130000005
168691,26012213010006,120001,14414.00,48256,14414.00,260122130100006
168695,26012213010007,120001,1586.00,48257,1586.00,260122130100007
362736,26012213010009,120001,-52500.00,115876,-52500.00,260122130100009
371859,26012213010010,120001,-16000.00,120387,-16000.00,260122130100010
406036,26012213010011,120001,25225.00,137110,25225.00,260122130100011
406040,26012213010012,120001,6757.00,137111,6757.00,260122130100012
